workload,size,platform,configuration,threads,runtime,energy,edp,power,runtime_cv,energy_cv
REDUCTION,256000000,AMD,10T,10,0.018813787037037,2.031794416666667,0.0382257474582075,107.99521002842609,0.1704788186757599,9.902856165327243
REDUCTION,256000000,AMD,16T,16,0.018131875,2.3796605714285715,0.0431614335657957,131.1419246851892,0.032216675794314,5.781344197031866
REDUCTION,256000000,AMD,20T,20,0.0207948367346938,2.4554180918367345,0.0510493447830448,118.1030626746774,0.0684139789771549,1.593346371669304
REDUCTION,256000000,AMD,32T,32,0.0185192727272727,2.6637427454545453,0.0493651186890015,143.65196112030293,0.2165114414538675,0.5074205997231671
REDUCTION,256000000,AMD,64T,64,0.0191656320754717,3.035646754716981,0.0581698378366082,158.39631485002036,0.0258470443535128,0.2904524867746396
REDUCTION,256000000,INTEL,1T,1,0.0639055,3.28045384375,0.209017397108375,51.41896720221371,0.2788653195755157,4.109545516515284
REDUCTION,256000000,INTEL,2T,2,0.0359571964285714,2.366346571428571,0.085750779675464,65.338127008139,0.4409742330072465,3.6580830627984207
REDUCTION,256000000,INTEL,4T,4,0.0258005128205128,2.126006320512821,0.0549301704329155,82.21370964343225,0.1835706908860254,7.0140957973030496
REDUCTION,256000000,INTEL,8T,8,0.0257376666666666,2.9647007948717947,0.0762554872437274,115.27220273175776,0.048877143638457,3.1527805668303226
REDUCTION,256000000,INTEL,10T,10,0.0260669615384615,3.443550102564102,0.0897174155587185,132.1774555305504,0.0250120240053591,7.876728426389937
REDUCTION,256000000,INTEL,16T,16,0.0261934487179487,3.230555948717949,0.0845986100464608,123.36148343208708,0.0547667554199057,6.367338099649563
REDUCTION,256000000,INTEL,20T,20,0.0262515,3.6466823974358977,0.0956849254076129,138.90035752083256,0.0292735080689554,4.029340673717707
STREAM,1000000,3090,gpu_resident,-1,1.538917117033889e-05,0.0053469386183744,8.214436896471798e-08,347.3848412608596,0.3422415941181644,0.4375622775411452
STREAM,1000000,5060ti,gpu_resident,-1,8.18810284123475e-06,0.0011669327765495,9.55494169609149e-09,142.51507646584383,0.0014337653169848,1.005261268071046
STREAM,1000000,AMD,1T,1,0.0001817408497333,0.0131779518116608,2.3949721599957138e-06,73.98323400814641,4.679865627894202,3.906262529157684
STREAM,1000000,AMD,2T,2,6.597086070959265e-05,0.0062603777392555,4.121347091180482e-07,94.83553466144885,1.3893788385003565,1.0214984125848086
STREAM,1000000,AMD,4T,4,3.757998674862885e-05,0.0045918014311954,1.7266502022023212e-07,122.75535166240915,0.4521497768247544,0.6357404890472329
STREAM,1000000,AMD,8T,8,2.431966914885876e-05,0.0038585049360855,9.383756345483779e-08,158.57122506213784,0.8631900755275014,0.556378425480623
STREAM,1000000,AMD,10T,10,2.264302467186866e-05,0.0038193342316539,8.64812792374518e-08,168.782750899182,0.8011683839471395,0.389939694201347
STREAM,1000000,AMD,16T,16,2.1910510621626327e-05,0.0039046152236151,8.549286313311295e-08,178.24501032846356,1.3032231028316823,0.8814982607371
STREAM,1000000,AMD,20T,20,2.264972583495717e-05,0.004111769452123,9.313045078713801e-08,181.735034845886,19.864727443627476,13.2448254226164
STREAM,1000000,AMD,32T,32,2.867405740011255e-05,0.0050779212155317,1.4560460440740525e-07,177.77384073829188,1.9460774334750308,1.7838892752586113
STREAM,1000000,AMD,64T,64,5.731218128688478e-05,0.0095054153727152,5.44776089048195e-07,165.84106753551117,69.36412172826041,64.63569363170834
STREAM,1000000,INTEL,1T,1,0.0004688265449438,0.0221374686476368,1.0365074630746485e-05,47.17093400974251,0.3199042041137377,3.7078607864746886
STREAM,1000000,INTEL,2T,2,0.000261985878661,0.0163195471599791,4.253051302322048e-06,62.72168454553049,1.142685494358262,1.5697202952281792
STREAM,1000000,INTEL,4T,4,0.0001258353997975,0.011434896444838,1.438914765779201e-06,90.95232776038227,2.9834953360011283,1.0189908119864757
STREAM,1000000,INTEL,8T,8,7.479832997837919e-05,0.0099387937978839,7.303929275320781e-07,133.3596551760158,2.8743305862302706,3.561107965005227
STREAM,1000000,INTEL,10T,10,5.226265657620041e-05,0.0077692344628316,4.07646423210429e-07,147.64017935406372,4.70836095989186,5.8610247567055
STREAM,1000000,INTEL,16T,16,6.820107768910715e-05,0.0089701245883644,6.094534180896041e-07,130.85887811951696,26.022743036995976,23.342215543768223
STREAM,1000000,INTEL,20T,20,5.4815005194947225e-05,0.0081116105130176,4.456810024718799e-07,147.5245644748693,13.898764709798137,13.682542015204808
STREAM,2000000,3090,gpu_resident,-1,3.152441523233088e-05,0.0109568911165752,3.454095852143541e-07,349.2259217965061,0.4622555065654818,0.5068793925357848
STREAM,2000000,5060ti,gpu_resident,-1,1.4329228101849862e-05,0.0021483758185387,3.0784259313594294e-08,149.9313507551417,0.0015714278281897,0.7006948327580464
STREAM,2000000,AMD,1T,1,0.0010158356997971,0.0739688094034378,7.495007409440819e-05,72.91477854635401,0.9944411966133656,2.3327355100678977
STREAM,2000000,AMD,2T,2,0.0001795868959107,0.0167074583333333,3.026970627870384e-06,90.50482313322432,5.3084103057380965,5.957414920490049
STREAM,2000000,AMD,4T,4,6.866334890649333e-05,0.0086479856199905,5.935530003211008e-07,126.08808550075996,0.6450841701308411,0.6812369815418562
STREAM,2000000,AMD,8T,8,4.104921220780251e-05,0.0070631663094812,2.899374126968951e-07,172.23228450107254,0.7299062140896482,0.4961029513001129
STREAM,2000000,AMD,10T,10,3.564489481605937e-05,0.0067871677644323,2.417685085413912e-07,190.1780340978661,0.2323810454059976,0.2580617187589231
STREAM,2000000,AMD,16T,16,3.028329775247584e-05,0.0066708533772163,2.0201543908535025e-07,220.34749300577403,4.3559292508708864,2.404166861704575
STREAM,2000000,AMD,20T,20,3.01567331193498e-05,0.0068710531523307,2.072085161637041e-07,227.59547872300263,2.278095665789815,1.221873453164649
STREAM,2000000,AMD,32T,32,3.401054232133806e-05,0.0074876793208312,2.5466003442973734e-07,220.71831241358177,2.982901582759178,1.7051085994192243
STREAM,2000000,AMD,64T,64,6.043162779485326e-05,0.0118162454320689,7.163410857671496e-07,196.2210175564105,31.113179751851376,28.652319694681594
STREAM,2000000,INTEL,1T,1,0.0011073316722037,0.0509464118942731,5.626121808281829e-05,46.21952099595848,1.646714200156829,2.37781688381818
STREAM,2000000,INTEL,2T,2,0.0006142594077729,0.0389645886267392,2.369337155141785e-05,63.28187042709671,3.492914432915349,3.910500463642794
STREAM,2000000,INTEL,4T,4,0.0004514294382022,0.0366508593258426,1.636886514357676e-05,80.45440039616287,2.1489189141342515,3.607693218007293
STREAM,2000000,INTEL,8T,8,0.0003185559273422,0.0358165281488549,1.1496939744649512e-05,113.09248902088606,7.942932700664383,5.954196661106192
STREAM,2000000,INTEL,10T,10,0.0002424371822803,0.0320214308588064,7.783918877574129e-06,131.42215687570996,6.974147338399948,2.918490966977625
STREAM,2000000,INTEL,16T,16,0.0002625433586586,0.0327251608820459,8.55629802679847e-06,122.6725097270812,15.37339007323645,10.404993299808254
STREAM,2000000,INTEL,20T,20,0.0002728740811325,0.0341651986030974,9.780330676970338e-06,131.31141934473789,24.283336853466917,18.090888876993645
STREAM,4000000,3090,gpu_resident,-1,5.9670525059665874e-05,0.0211038062283737,1.2592659558261002e-06,353.05623215309873,0.6781915359963976,0.6339889769659798
STREAM,4000000,5060ti,gpu_resident,-1,9.55852901870943e-05,0.0104232127517419,9.969733226127186e-07,109.15074077040724,0.1221455288308326,0.4122018909830665
STREAM,4000000,AMD,1T,1,0.0022589370786516,0.1647349720982142,0.0003710291081551,73.16995166782455,0.5346105589802131,1.5179551146909305
STREAM,4000000,AMD,2T,2,0.00125223875,0.1012955301886792,0.0001280915784371,81.68674401443181,0.912456498265636,1.6403241974123974
STREAM,4000000,AMD,4T,4,0.0002036182576836,0.0234095873320537,5.012869321610346e-06,116.0356639323505,9.39157251294328,10.232671421348416
STREAM,4000000,AMD,8T,8,7.267587728514393e-05,0.0133581686139332,9.713369586983803e-07,183.8723916310272,0.8897606310552102,0.6049382666782122
STREAM,4000000,AMD,10T,10,6.205777213307725e-05,0.0128722749519856,7.988247058046402e-07,205.935231435192,5.774307038517333,2.795249049085767
STREAM,4000000,AMD,16T,16,4.666662884632841e-05,0.0118554116430803,5.531463100532161e-07,254.02130643643653,0.6807641015600752,0.226215644960721
STREAM,4000000,AMD,20T,20,4.580419206253199e-05,0.0121584712385403,5.56200552490967e-07,266.0480862071562,1.3027467295676494,0.596432524137579
STREAM,4000000,AMD,32T,32,4.327333956571623e-05,0.0118868718820379,5.143846433255903e-07,275.1354402837597,23.949323714865724,22.6875729680812
STREAM,4000000,AMD,64T,64,6.616281498890195e-05,0.0159087463368158,1.0516560443929892e-06,240.6311881230812,0.1364028675252689,0.4158707441021863
STREAM,4000000,INTEL,1T,1,0.0026650853333333,0.1240331564171123,0.0003318349571198,46.32820834697219,0.4714999102426492,2.6651720325644828
STREAM,4000000,INTEL,2T,2,0.0016446710743801,0.1015006599025974,0.0001658388963769,62.01488531675991,0.5968180312683989,3.293674050450892
STREAM,4000000,INTEL,4T,4,0.0013419651941097,0.1035915923694779,0.0001390163113622,76.79883090818927,0.7216160032986091,3.9623804671785945
STREAM,4000000,INTEL,8T,8,0.00131494921875,0.1374305546874999,0.0001807142005187,104.54962478469866,0.5202653658923178,6.63520110902003
STREAM,4000000,INTEL,10T,10,0.0013120183486238,0.1512343587239583,0.0001970369051658,116.143859610261,3.166246512752123,4.30935669685904
STREAM,4000000,INTEL,16T,16,0.001318326745718,0.1469063580080753,0.0001913835963378,110.24216396011856,2.274214204624063,3.2668919650411583
STREAM,4000000,INTEL,20T,20,0.001452470289855,0.1727523573551262,0.0002503350468529,118.42836119667125,3.021512844345608,3.342940469013832
STREAM,8000000,3090,gpu_resident,-1,0.0001164227770018,0.0412695530726257,4.800602780924658e-06,354.7474027147856,0.1806335909080872,0.2720364088659954
STREAM,8000000,5060ti,gpu_resident,-1,0.0002428559980573,0.0246636341581756,5.9855624461018585e-06,101.58502777795654,0.0398548332553045,0.6650396928036859
STREAM,8000000,AMD,1T,1,0.0043493766233766,0.3239960347826087,0.0014162324500831,74.0561436882002,0.4957621164236999,1.8429174085234292
STREAM,8000000,AMD,2T,2,0.0028603071428571,0.2355458771428571,0.0006737335548622,81.74542460139295,0.6446829407367146,1.0149765079670856
STREAM,8000000,AMD,4T,4,0.001954591796875,0.1876571728515625,0.0003667931706804,95.58076754458897,3.731649533813584,6.845597015445808
STREAM,8000000,AMD,8T,8,0.0002365112926477,0.0376698565698178,8.694479018403046e-06,161.12844291623946,7.007997983921056,5.196847938987699
STREAM,8000000,AMD,10T,10,0.0005569021134593,0.0657594054712892,3.6028718191492735e-05,117.43349126076669,2.23632187292044,4.938041344822276
STREAM,8000000,AMD,16T,16,0.0001617795834648,0.0329351164405175,5.328229419111607e-06,202.996263957448,26.548298827331607,14.16482877834158
STREAM,8000000,AMD,20T,20,0.0006627362673726,0.0835399533421575,5.536495685446262e-05,124.97246958412772,4.517312773467086,4.064907783844718
STREAM,8000000,AMD,32T,32,8.388368542663805e-05,0.023155995866043,1.966296784424242e-06,286.71372260129306,8.989984029146802,6.271505949804689
STREAM,8000000,AMD,64T,64,0.0001080798078998,0.0283538127079532,3.059778706742718e-06,260.9443356015001,8.108579599847552,11.273810078778435
STREAM,8000000,INTEL,1T,1,0.0058433976608187,0.2739222251461988,0.001599778680592,46.94203763594196,0.9494129699836672,2.350596646656574
STREAM,8000000,INTEL,2T,2,0.0038216311787072,0.2299276766917293,0.0008664949832643,60.65813894779967,1.4628376749182723,5.703288240637798
STREAM,8000000,INTEL,4T,4,0.0031523264984227,0.2420498864353312,0.0007630202709502,76.19833139095806,0.788556537111792,3.85572000080387
STREAM,8000000,INTEL,8T,8,0.0031249561128526,0.3285688021806853,0.0010309946515653,104.4471294283994,0.6948318369941274,3.741137072237746
STREAM,8000000,INTEL,10T,10,0.0032171746794871,0.3730097106109324,0.0012009245532161,115.9997982164016,0.5591097529606173,4.045706812981946
STREAM,8000000,INTEL,16T,16,0.0032671433224755,0.3599973534201954,0.0011761629493356,111.034433463845,1.1125812330264562,5.056892149884463
STREAM,8000000,INTEL,20T,20,0.0035084825174825,0.4147630210526316,0.0014591828779462,118.90117884445162,2.380557970328516,3.581607625563185
STREAM,16000000,3090,gpu_resident,-1,0.0002296336394948,0.0812964408725602,1.8668397595539813e-05,354.0238751630151,0.0954145463361933,0.3036492320409944
STREAM,16000000,5060ti,gpu_resident,-1,0.0004848536112457,0.0493795443528841,2.394138365316744e-05,101.84637164740604,0.0066337603284927,0.4438103875073165
STREAM,16000000,AMD,1T,1,0.0091863256880733,0.6663207409090909,0.0061062511028794,72.61486702339334,0.2495468170848968,2.235315721583465
STREAM,16000000,AMD,2T,2,0.005833203488372,0.4750576941176471,0.0027748511760209,81.26588746012303,0.6763797120538008,0.5060884809580852
STREAM,16000000,AMD,4T,4,0.0048152727272727,0.4471483076923077,0.0021559449133017,92.76152984933476,0.2991801909410902,3.1058356053983203
STREAM,16000000,AMD,8T,8,0.0039392775590551,0.4530640486381323,0.0017655720871438,115.40783025569785,0.8791965347872138,5.836818089830237
STREAM,16000000,AMD,10T,10,0.0035483085106382,0.4171638286219081,0.001469303293958,116.36437423843378,2.236191272332892,5.363871003873812
STREAM,16000000,AMD,16T,16,0.003917064453125,0.49164851953125,0.0019258189392873,125.49108365801357,0.3334430851360206,2.1732191599334394
STREAM,16000000,AMD,20T,20,0.0041981464435146,0.5025979502074689,0.0021138107281889,120.70910812704102,0.8641977932075268,5.144851209727952
STREAM,16000000,AMD,32T,32,0.0037666315789473,0.5789694548872181,0.0021844898433851,154.81116910071384,0.8651761547810055,0.8402717803163272
STREAM,16000000,AMD,64T,64,0.0039448307086614,0.6344854271653544,0.00250293759728,160.85518789798954,1.007990475017666,0.8182243877812875
STREAM,16000000,INTEL,1T,1,0.0124029876543209,0.5941636666666668,0.0073770920732098,46.9180644220869,0.990150282698286,3.296802785553837
STREAM,16000000,INTEL,2T,2,0.0079724166666666,0.4811020912698412,0.0038341617153981,60.21890958527919,0.8993915551597107,5.158340338010447
STREAM,16000000,INTEL,4T,4,0.0067363724832214,0.5116990067114094,0.003429599059385,76.33324721853103,0.6481762288213796,2.5204805942308406
STREAM,16000000,INTEL,8T,8,0.0067555067114093,0.7149285604026845,0.0048253130480549,106.02014351153171,0.3025080314376481,2.2020512718562237
STREAM,16000000,INTEL,10T,10,0.0069396551724137,0.8195640896551724,0.0056874921739,117.98117276282905,0.1179770618220092,1.2301643643530564
STREAM,16000000,INTEL,16T,16,0.0069749618055555,0.7756594545454546,0.0054176163739071,110.55558011926922,0.6278626211080297,2.900920119214756
STREAM,16000000,INTEL,20T,20,0.0073898235294117,0.889916974074074,0.0065766818616643,119.7050017568265,0.4600053359033657,2.1851262754331118
STREAM,32000000,3090,gpu_resident,-1,0.0004557578587699,0.1612892938496583,7.351051651454567e-05,353.897484554019,0.0453734000614746,0.0858109261112919
STREAM,32000000,5060ti,gpu_resident,-1,0.0009704689621726,0.0978553398058252,9.497065554156411e-05,100.73447387319968,0.0800521519388618,0.4498849422918176
STREAM,32000000,AMD,1T,1,0.0182399272727272,1.3689645454545454,0.0249447393748468,75.05681294341406,0.20017569306194,0.7816719642735583
STREAM,32000000,AMD,2T,2,0.0114891193181818,0.9361870965909092,0.0107506672889876,81.49775398499634,0.4008301887793817,1.0034781183853
STREAM,32000000,AMD,4T,4,0.0094632264150943,0.9132863018867924,0.0086588719473555,96.18923380214405,0.2663495579283536,4.17653358342031
STREAM,32000000,AMD,8T,8,0.0096072714285714,1.055830639423077,0.0101849747179161,109.7632494337217,0.8832873721398361,9.175860499654116
STREAM,32000000,AMD,10T,10,0.0097027403846153,1.1264612451923075,0.0109351821101739,116.04222405148138,0.1227575603646408,7.837281171408829
STREAM,32000000,AMD,16T,16,0.0097460145631067,1.320005432038835,0.0128441654772065,135.38257451276385,0.2895707938944767,4.463378154442905
STREAM,32000000,AMD,20T,20,0.0107398457446808,1.329057824468085,0.0142779480274998,124.28495362721006,0.2861234151292383,1.6280623345448255
STREAM,32000000,AMD,32T,32,0.0098495931372549,1.5070661666666667,0.0148431136960699,153.0268555966104,0.0995898789459318,0.1643840062412596
STREAM,32000000,AMD,64T,64,0.010006707920792,1.587847115,0.0158990975709169,158.36517650240006,0.1600810110701432,0.3306782389240265
STREAM,32000000,INTEL,1T,1,0.0251715,1.1695107125,0.0295755517440378,46.27060489302747,0.3694834182898939,1.9162795038172888
STREAM,32000000,INTEL,2T,2,0.0162259193548387,0.9793557983870969,0.0158268714818039,60.498154404839966,0.338859736868765,3.340938595060513
STREAM,32000000,INTEL,4T,4,0.0138260821917808,1.046522828767123,0.0144909785096245,76.00532763302465,0.4887754157904906,1.479760603879427
STREAM,32000000,INTEL,8T,8,0.0139010555555555,1.4760225486111112,0.0205749650655815,105.90902657118929,0.218028052075335,1.6006545298703476
STREAM,32000000,INTEL,10T,10,0.0142540915492957,1.6818482253521123,0.0239522783813838,118.11655463432704,0.0630217251924741,1.6660161853129702
STREAM,32000000,INTEL,16T,16,0.0142626126760563,1.5643305357142858,0.0223803352112034,109.3076993856658,0.2511197412227426,1.375093035086964
STREAM,32000000,INTEL,20T,20,0.0149968283582089,1.816557828358209,0.0273237517004908,120.61281938629617,0.5073600371736877,1.8929982826627096
STREAM,64000000,3090,gpu_resident,-1,0.0009091030881017,0.3208197093551317,0.0002916535732239,352.95532371436866,0.0650037978485896,0.3429585977376973
STREAM,64000000,5060ti,gpu_resident,-1,0.0019405116279069,0.1960968992248062,0.0003805283131422,101.03495380272314,0.0297615336960314,0.4983896660799944
STREAM,64000000,AMD,1T,1,0.0360720892857142,2.664960625,0.0960878202949999,73.8271289443166,0.4207845129052506,1.7949330646864898
STREAM,64000000,AMD,2T,2,0.0226051,1.8410331666666664,0.0415101021036183,81.52527571682134,0.2807955568831616,0.9741810939713076
STREAM,64000000,AMD,4T,4,0.0187388425925925,1.6901122685185186,0.0316989788981372,90.361299859327,0.2232759804754834,1.2274739134466297
STREAM,64000000,AMD,8T,8,0.0189595943396226,2.094157773584906,0.039704381870337,110.45449219223688,0.2938195782853633,9.792454064764804
STREAM,64000000,AMD,10T,10,0.0191900188679245,2.301646132075472,0.0441232729020976,120.0747524849375,0.2104661492593478,8.89079520761571
STREAM,64000000,AMD,16T,16,0.019279625,2.429244086538461,0.0468515693587914,125.94901741476065,0.1628951500979779,4.433896960336825
STREAM,64000000,AMD,20T,20,0.0214261489361702,2.7016636063829784,0.0579768387599127,125.89250344738724,0.1782508201908147,3.2712929115310194
STREAM,64000000,AMD,32T,32,0.0195793557692307,2.9984511153846154,0.0585240860139446,153.2005271105377,0.1473181270593505,0.2997129571008615
STREAM,64000000,AMD,64T,64,0.0198448235294117,3.153166225490196,0.0625665771757116,158.84527883147308,0.0140698284873692,0.3026164265781365
STREAM,64000000,INTEL,1T,1,0.0505276,2.331880325,0.1176433623962497,46.2241041172228,0.5573875019987128,2.457745519562895
STREAM,64000000,INTEL,2T,2,0.0327417096774193,1.9753091612903224,0.0645024144091029,60.34553183160144,0.6882553844529405,5.704390133402217
STREAM,64000000,INTEL,4T,4,0.0280920833333333,2.1382840833333336,0.0600688546593402,76.13078106385102,0.1727715762403603,1.205367923004303
STREAM,64000000,INTEL,8T,8,0.0281951388888888,3.000418708333333,0.0845850538415172,106.42738219569802,0.0806171202840254,3.24400901244226
STREAM,64000000,INTEL,10T,10,0.0286041,3.3682008000000003,0.096381450829234,117.71028849251704,0.0336868422728572,3.1091377153359425
STREAM,64000000,INTEL,16T,16,0.0288528571428571,3.1747869714285715,0.0918120726136389,109.78493400799572,0.309876263188687,6.746158267601427
STREAM,64000000,INTEL,20T,20,0.0296262205882352,3.5879774852941178,0.1070554531547347,120.45572818298604,0.5604612975223651,1.7719623110013012
STREAM,128000000,3090,gpu_resident,-1,0.0018103218806509,0.639745931283906,0.001158873725075,353.13204646241934,0.0340674018467077,0.2570407754172804
STREAM,128000000,5060ti,gpu_resident,-1,0.0038822480620155,0.3926027131782945,0.0015242648167552,101.14146825348834,0.0071856459767642,0.6781465656988669
STREAM,128000000,AMD,1T,1,0.0713538666666666,5.268939333333334,0.3759591946654219,73.84901018255617,0.2405281547510213,0.885435406966306
STREAM,128000000,AMD,2T,2,0.0445027608695652,3.639394565217392,0.1619328041302457,81.77816924466295,0.5331658389744572,2.125577295502086
STREAM,128000000,AMD,4T,4,0.0370681296296296,3.4010507142857147,0.1259528723605483,91.841170468432,0.2466907957892983,1.2161090553949625
STREAM,128000000,AMD,8T,8,0.037506537037037,4.68970962962963,0.1757062242202468,125.15569839070749,0.2035002857210912,8.822783814199099
STREAM,128000000,AMD,10T,10,0.038085537037037,4.19694687037037,0.1602767377051436,109.90714616292853,0.1571821946831009,7.738836645426739
STREAM,128000000,AMD,16T,16,0.0382753333333333,5.167723555555555,0.1976267637719176,135.09969773395176,0.0948969615726587,4.368277607427067
STREAM,128000000,AMD,20T,20,0.0426277291666666,5.2444975625,0.2235291176826547,123.05296017603742,0.0749274515842887,5.167185518606483
STREAM,128000000,AMD,32T,32,0.0388798846153846,5.959221423076923,0.2316938413267588,153.19069992660636,0.0608625594372815,0.6433069156874847
STREAM,128000000,AMD,64T,64,0.0394322692307692,6.283972980769231,0.2477913144165715,159.34347493707827,0.053150325248295,0.6114590040696404
STREAM,128000000,INTEL,1T,1,0.1004912,4.68708825,0.4707673941594,46.6460368080765,0.0916518737503603,2.129300662383496
STREAM,128000000,INTEL,2T,2,0.06581509375,3.98362475,0.2621317404105195,60.46672193980108,0.1739832398214086,1.1549726848991673
STREAM,128000000,INTEL,4T,4,0.0566616111111111,4.328580166666667,0.245704735751233,76.2781890967982,0.1878212817356398,3.316959983826537
STREAM,128000000,INTEL,8T,8,0.0571490555555555,5.997721277777778,0.3424740500453315,104.91387199073372,0.1771004186726966,1.083087117323762
STREAM,128000000,INTEL,10T,10,0.0574268055555555,6.740040805555555,0.3871252898450696,117.35444757190524,0.1155287241651692,2.5661370086834023
STREAM,128000000,INTEL,16T,16,0.0576346944444444,6.305781833333334,0.3629828725630833,109.53076021026068,0.0992919753741043,1.0101418103458268
STREAM,128000000,INTEL,20T,20,0.0589646764705882,7.12253525,0.4183979011015414,121.25676798702368,0.5137578210716216,5.875437186035419
STREAM,256000000,3090,gpu_resident,-1,0.0036189025270758,1.277,0.0046261653104692,352.8085661032584,0.0786813937527393,0.2433154399754392
STREAM,256000000,5060ti,gpu_resident,-1,0.0077620465116279,0.7856279069767442,0.006097809343609,101.07869294507404,0.0710366833713716,0.2786220596328086
STREAM,256000000,AMD,1T,1,0.1417988124999999,10.43848225,1.476049850185879,73.92780279755623,0.2574787343001452,1.541745612167057
STREAM,256000000,AMD,2T,2,0.0881099166666666,7.247583041666667,0.6390121492007084,82.23281064670545,0.0902092080833242,0.7035762672064556
STREAM,256000000,AMD,4T,4,0.0734132142857142,6.815670107142857,0.5002835737877106,92.8142946255412,0.0406614319748849,0.9556313386122232
STREAM,256000000,AMD,8T,8,0.0743474285714285,8.079975785714286,0.6007254225872647,108.67877155391872,0.0790888379379063,8.451382615322672
STREAM,256000000,AMD,10T,10,0.0755287857142857,8.919615392857143,0.6734602694684335,118.12511672511008,0.0701112429664223,7.122830828662033
STREAM,256000000,AMD,16T,16,0.0760059642857142,9.282217392857142,0.7054551520124226,122.12980266334668,0.0198765920755141,3.5564485377617028
STREAM,256000000,AMD,20T,20,0.084852125,10.60525025,0.9006491099395412,124.94769276379604,0.0932198002208602,3.103008535925071
STREAM,256000000,AMD,32T,32,0.0773405384615384,11.875579576923077,0.9184637190220792,153.50939308890622,0.0460341095061431,0.2511358279238399
STREAM,256000000,AMD,64T,64,0.0784703846153846,12.490496307692307,0.9806476008613846,159.14451404787846,0.0799705694078356,0.3660676323084926
STREAM,256000000,INTEL,1T,1,0.2006293,9.2933356,1.86524494293768,46.307634978261376,0.2260704320497024,1.2635651897564757
STREAM,256000000,INTEL,2T,2,0.1345499375,8.0917723125,1.0887474589111057,59.91352415301225,0.3909371591795338,1.3884598510071142
STREAM,256000000,INTEL,4T,4,0.1167053888888888,8.84801338888889,1.0275266766398574,76.05997670443321,0.4420023606244721,5.818707752746011
STREAM,256000000,INTEL,8T,8,0.1159725,12.165764055555556,1.4108940719329168,104.79389566120398,0.1830335411733863,4.294593141164457
STREAM,256000000,INTEL,10T,10,0.1163553888888888,13.594339111111111,1.5823720096405922,116.82030570468348,0.0601612345056353,4.914693391464257
STREAM,256000000,INTEL,16T,16,0.1164097777777777,12.80090788888889,1.4903144098557155,109.95757554470856,0.0258605874653618,3.527281317874984
STREAM,256000000,INTEL,20T,20,0.1177654444444444,14.246213277777777,1.6796423635143634,120.7624546901136,0.0902736315226916,2.6936541434870653
STRIDED_GEMM,64,3090,gpu_resident,-1,5.265390629524527e-06,0.0009341966020311,4.919391837770915e-09,177.4047055,0.0107296735089346,0.8245135981146945
STRIDED_GEMM,64,5060ti,gpu_resident,-1,9.824193706499364e-06,0.0003301833153612,3.241224180560288e-09,33.572706,0.4411500621344955,0.5597626177151899
STRIDED_GEMM,64,AMD,1T,1,6.152481265919355e-06,0.0004420068137912,2.7196551094582803e-09,71.83632990412246,0.3443949482967324,0.8796970296060224
STRIDED_GEMM,64,AMD,2T,2,6.147713611058021e-06,0.0004414509491427,2.713308169894568e-09,71.79607037879714,0.5609890452303586,1.5220792598775676
STRIDED_GEMM,64,AMD,4T,4,6.149570334621919e-06,0.0004425503748799,2.7210816531893446e-09,72.00302829076102,0.4960887563202885,1.223041051045786
STRIDED_GEMM,64,AMD,8T,8,6.138008702643321e-06,0.0004390853733376,2.693620855628583e-09,71.70195036390024,0.4205931035523049,1.0054480474368632
STRIDED_GEMM,64,AMD,10T,10,6.151522048014172e-06,0.0004418865183882,2.71842656364284e-09,71.83334552527677,0.4271515081981252,0.9634719486433436
STRIDED_GEMM,64,AMD,16T,16,6.169918931156612e-06,0.0004465363408288,2.7560592340621167e-09,72.28168887112209,0.3184596225880065,0.6837534640873569
STRIDED_GEMM,64,AMD,20T,20,6.145887099257799e-06,0.0004418442548735,2.716481390584257e-09,71.88288325834057,0.3015338573354327,0.5832432870166426
STRIDED_GEMM,64,AMD,32T,32,6.154622143463655e-06,0.0004426930392815,2.725736455735348e-09,71.8477271456542,0.3205920209350539,0.881568392035326
STRIDED_GEMM,64,AMD,64T,64,6.16892163261208e-06,0.0004436749288843,2.735155887988519e-09,71.96936885165897,0.4726181617014771,1.0496909661841425
STRIDED_GEMM,64,INTEL,1T,1,2.5564774921052965e-06,0.0001600621949192,4.0903490931405907e-10,59.742055349927554,5.691411194492092,12.169633882632173
STRIDED_GEMM,64,INTEL,2T,2,2.481484534640308e-06,0.0001460082847464,3.62317962091293e-10,58.83901910615528,5.432399819760841,14.329639962383869
STRIDED_GEMM,64,INTEL,4T,4,2.685753448289805e-06,0.0001673816350915,4.554999880734155e-10,64.20666638943493,4.447267656335022,9.410935757999493
STRIDED_GEMM,64,INTEL,8T,8,2.718807614968793e-06,0.0001642191003875,4.5015620879452327e-10,62.561207664146735,5.731721044979005,5.864775021698531
STRIDED_GEMM,64,INTEL,10T,10,2.615265488467808e-06,0.0001609739104985,4.209896027831605e-10,61.551644774345846,4.211214013923632,15.025553616360318
STRIDED_GEMM,64,INTEL,16T,16,2.476036837876259e-06,0.0001315633664435,3.229599081398164e-10,53.61573401051566,6.857826053371805,17.918936810269816
STRIDED_GEMM,64,INTEL,20T,20,2.679698672313956e-06,0.0001737698111841,4.839105697134778e-10,62.128173706433714,5.981615927145932,11.669009942669916
STRIDED_GEMM,128,3090,gpu_resident,-1,5.186626183838249e-06,0.0010086930828564,5.234266457310598e-09,194.488466,0.0977340819234239,0.3916170827671086
