workload,size,platform,configuration,threads,runtime,energy,edp,power,runtime_regret_pct,energy_regret_pct,strict_pareto
GEMM,4096,AMD,32T,32,0.0533719210526315,15.194005921052632,0.8071884266828226,283.4165342712746,861.4214135360098,784.1749345463661,False
GEMM,4096,AMD,64T,64,0.05718225,14.10396963888889,0.8068935694201573,246.6101609720328,930.0592247739394,720.7431599740075,False
GEMM,4096,INTEL,1T,1,0.66046725,40.030003,26.44128274461537,60.60238085438132,11797.404938133348,2229.440008534879,False
GEMM,4096,INTEL,2T,2,0.352799,30.534528833333333,10.961058618134668,85.26764939643559,6255.186521009947,1676.87603735949,False
GEMM,4096,INTEL,4T,4,0.19536975,21.451971416666662,4.210620098087015,104.69233719769434,3419.316102973884,1148.3406628755426,False
GEMM,4096,INTEL,8T,8,0.1094632,16.9457696,1.885881462651435,155.78198028605811,1871.82830219648,886.1141824459539,False
GEMM,4096,INTEL,10T,10,0.10153,17.04769805,1.75826401362441,168.4850238739458,1728.9226655351627,892.0456386448943,False
GEMM,4096,INTEL,16T,16,0.1389341875,22.459014625,3.1330309153677502,162.45826745298598,2402.707421810914,1206.9428753164211,False
GEMM,4096,INTEL,20T,20,0.1741685,28.261025916666668,4.945549253500445,156.9116956341568,3037.404878087866,1544.575556302717,False
GEMM,8192,3090,gpu_resident,-1,0.0417390208333333,13.143166666666668,0.5482763006675347,315.195922,0.0,0.0,True
GEMM,8192,5060ti,gpu_resident,-1,0.2244745,31.1611,6.9947694311,138.82007299999998,437.8049017880455,137.08974245171763,False
GEMM,8192,AMD,1T,1,8.719505,684.6218215,5954.030027757966,79.20143700085953,20790.53558495674,5108.956401932563,False
GEMM,8192,AMD,2T,2,4.4124855,430.154726,1918.7605033950056,97.91969902148948,10471.60760339671,3172.839315740752,False
GEMM,8192,AMD,4T,4,2.322616,301.0901345,699.2800304001055,130.1498173887294,5464.615445279277,2190.849246122826,False
GEMM,8192,AMD,8T,8,1.185703,226.735421,268.823618010392,191.04470207054567,2740.7542302791226,1625.1201841260984,False
GEMM,8192,AMD,10T,10,0.99992525,215.186576,214.94152472112427,216.20445403680287,2295.660535480141,1537.2506067791883,False
GEMM,8192,AMD,16T,16,0.62900175,178.15545175,112.06370624726776,283.02764971025874,1406.987316524856,1255.4986881649525,False
GEMM,8192,AMD,20T,20,0.55775275,158.450561,88.36234755651464,283.87690218345153,1236.2861391194203,1105.573702430921,False
GEMM,8192,AMD,32T,32,0.4649546666666666,132.31458633333332,61.5301658349761,284.5295479510292,1013.9568139925028,906.7177088220748,False
GEMM,8192,AMD,64T,64,0.4880948333333333,116.891187,57.321049020204,240.1589660384522,1069.3969422098535,789.3685210312075,False
GEMM,8192,INTEL,1T,1,5.1445745,338.347462,1740.6636431922643,65.50541201185831,12225.575438251486,2474.322235889372,False
GEMM,8192,INTEL,2T,2,2.651757,215.619504,556.0322183929879,83.53452693738168,6253.184495124221,1540.5445465958228,False
GEMM,8192,INTEL,4T,4,1.4417645,169.3801815,251.605561394105,112.26271602885636,3354.236518285999,1188.73189997337,False
GEMM,8192,INTEL,8T,8,0.867264,127.089915,109.9152517632865,146.77398899650458,1977.825456095492,866.9657109524595,False
GEMM,8192,INTEL,10T,10,0.755188,127.77964125,99.85258643626275,170.38554036905856,1709.3093343409184,872.2135044826842,False
GEMM,8192,INTEL,16T,16,0.98306275,166.11906625,164.47813855235324,170.78510021017604,2255.260689812143,1163.9196508959028,False
GEMM,8192,INTEL,20T,20,1.135975,190.343049,216.38956720886,166.50690763842306,2621.6139174323807,1348.2282225237448,False
GEMM,16384,3090,gpu_resident,-1,0.33249425,103.623875,34.50502702403125,311.1984275,0.0,0.0,True
GEMM,16384,5060ti,gpu_resident,-1,1.79322,298.9525,536.0733924875001,166.717081,439.3236123632214,188.49770383514416,False
GEMM,16384,AMD,1T,1,71.717308,5529.4109705,396554.7865618301,77.10004515266701,21469.48819415674,5236.039566653921,False
GEMM,16384,AMD,2T,2,35.620862,3498.837156,124583.26635302804,97.49810173511368,10613.226469329922,3276.4778203864703,False
GEMM,16384,AMD,4T,4,18.721183,2416.817062,45257.26228688983,128.58566241286366,5530.528347482701,2232.2975154133155,False
GEMM,16384,AMD,8T,8,9.5721925,1817.188549,17401.94848644137,189.81474600619333,2778.904672787575,1653.6388684557494,False
GEMM,16384,AMD,10T,10,8.000629,1726.933443,13804.162851865402,215.33831237080773,2306.245822296175,1566.5401124982054,False
GEMM,16384,AMD,16T,16,5.064331,1437.7523755,7280.696123772063,283.94263295453106,1423.1334075702061,1287.4721202039589,False
GEMM,16384,AMD,20T,20,4.466775999999999,1267.1995430000002,5660.295069622811,284.184584902773,1243.41451017574,1122.8837639974379,False
GEMM,16384,AMD,32T,32,3.638703,1037.6603730000002,3775.738286032194,285.1688950059115,994.3656920382833,901.3719068120162,False
GEMM,16384,AMD,64T,64,3.8223485,954.040491,3650.454205423579,249.41643262495097,1049.598376513278,820.6763315886421,False
GEMM,16384,INTEL,1T,1,40.210326,2262.0335765,92071.01963987909,56.074379101964325,11993.540264230134,2082.9270296058703,False
GEMM,16384,INTEL,2T,2,21.9445555,1915.1377665,41695.095138320365,86.66629115858626,6499.980450789751,1748.162661838307,False
GEMM,16384,INTEL,4T,4,12.2368555,1384.446468,16661.26349129864,113.08857842095208,3580.320937880881,1236.0303964699256,False
GEMM,16384,INTEL,8T,8,7.072073,1081.9571905,7598.59318094877,152.19881035028442,2026.976030412556,944.1196012984459,False
GEMM,16384,INTEL,10T,10,6.532229,1088.0854405,7227.848157785047,161.89787916859024,1864.6141249059194,950.0335376379237,False
GEMM,16384,INTEL,16T,16,8.0313155,1306.166456,10545.2633238591,163.18583393517554,2315.4750044549646,1160.4879483613213,False
GEMM,16384,INTEL,20T,20,8.894534,1469.7525855,13057.263080412253,165.26075294821055,2575.0940805743257,1318.3532371280266,False
REDUCTION,1000000,3090,gpu_resident,-1,5.658497548303753e-06,0.0012116827679173,6.8674084746508614e-09,214.1035309688126,0.0,198.56715397202245,True
REDUCTION,1000000,5060ti,gpu_resident,-1,6.147174095315372e-06,0.0004058325746143,2.502561815929421e-09,65.48561848365615,8.636153728795204,0.0,True
REDUCTION,1000000,AMD,1T,1,8.681031800898722e-05,0.0059160706749215,5.170237195764323e-07,67.95391223424244,1434.1584452044224,1357.7614131995406,False
REDUCTION,1000000,AMD,2T,2,5.326478480751368e-05,0.0042050797246163,2.238728484764939e-07,78.82299653697916,841.3238117153705,936.1612121976098,False
REDUCTION,1000000,AMD,4T,4,3.5350934171468485e-05,0.0031538506434306,1.115021470086601e-07,89.18908893572515,524.7406466061938,677.1309748676518,False
REDUCTION,1000000,AMD,8T,8,2.814334881876381e-05,0.0029015266273865,8.16586759814696e-08,103.17418411513056,397.3643370615286,614.9565630960225,False
REDUCTION,1000000,AMD,10T,10,2.8247823811360257e-05,0.0030439909646851,8.598612045379725e-08,107.7470581560371,399.21067509922494,650.0607775455394,False
REDUCTION,1000000,AMD,16T,16,3.1788553760726904e-05,0.0037753449735786,1.2045350266452993e-07,120.4397665220341,461.7843515767919,830.2715478585368,False
REDUCTION,1000000,AMD,20T,20,3.616795002179282e-05,0.0045926555367252,1.663038566439811e-07,128.63419885169674,539.1793883985138,1031.662617543706,False
REDUCTION,1000000,AMD,32T,32,5.032918202650194e-05,0.0073701348143335,3.732703105345753e-07,147.13471856623934,789.4442667310002,1716.0530414144346,False
REDUCTION,1000000,AMD,64T,64,0.0001113619217466,0.0161962598595353,1.8036232936282016e-06,145.42077378676663,1868.0475390500603,3890.8723135219234,False
REDUCTION,1000000,INTEL,1T,1,0.0001464603895153,0.0077316271409749,1.1326409319978051e-06,52.77029163264764,2488.326464137188,1805.1272925350993,False
REDUCTION,1000000,INTEL,2T,2,8.228296997120527e-05,0.0057573638996937,4.776198642046446e-07,69.21640070736333,1354.1487253249977,1318.654947835435,False
REDUCTION,1000000,INTEL,4T,4,3.124603622234756e-05,0.002768624239683,8.612562038244276e-08,88.5353049902299,452.1966910052684,582.2084802616641,False
REDUCTION,1000000,INTEL,8T,8,1.6659152231845433e-05,0.0020945261461553,3.443017706522383e-08,127.17161925894294,194.4094627528706,416.1059700902325,False
REDUCTION,1000000,INTEL,10T,10,1.4282895111668183e-05,0.002149620326401,3.078942018887758e-08,150.07475957866717,152.41497393508217,429.6815634979478,False
REDUCTION,1000000,INTEL,16T,16,1.4006697511042376e-05,0.0018099945017497,2.535204548265791e-08,138.3770378462429,147.53386197438863,345.99537222212984,False
REDUCTION,1000000,INTEL,20T,20,1.1766524408740494e-05,0.0015453026383549,1.8139529036954358e-08,129.3283028785228,107.94432282236728,280.7734358986691,False
REDUCTION,2000000,3090,gpu_resident,-1,1.382743051332375e-05,0.0039716894787203,5.4899818786934745e-08,287.7033896302025,68.70833722839171,444.3086258761558,False
REDUCTION,2000000,5060ti,gpu_resident,-1,8.196056425240346e-06,0.0007296760128185,5.980464346876632e-09,89.02767342185064,0.0,0.0,True
REDUCTION,2000000,AMD,1T,1,0.0001743178830854,0.0118193228913571,2.0595927111495933e-06,68.04722842204325,2026.8506955195614,1519.8042259472004,False
REDUCTION,2000000,AMD,2T,2,9.691568328892272e-05,0.0077561011134373,7.52607628866879e-07,80.04227970598774,1082.467253281272,962.9513615882776,False
REDUCTION,2000000,AMD,4T,4,5.731116443834991e-05,0.005357921853664,3.076005311670071e-07,93.59548368480117,599.2529268326662,634.2877879414041,False
REDUCTION,2000000,AMD,8T,8,3.992728712871288e-05,0.0045370924150823,1.8123030573981817e-07,113.74271103107849,387.1524188846959,521.7954729739565,False
REDUCTION,2000000,AMD,10T,10,3.795804026645826e-05,0.0045667839678463,1.7334616973972586e-07,120.45808021090166,363.1256582075709,525.8646149277,False
REDUCTION,2000000,AMD,16T,16,3.9195743932465706e-05,0.0051504354750459,2.018751500205865e-07,131.88493269104578,378.2268678844083,605.852376200699,False
REDUCTION,2000000,AMD,20T,20,4.187089083006288e-05,0.0057540426686706,2.409974783201638e-07,137.22654824162123,410.8663076198263,688.5750069328185,False
REDUCTION,2000000,AMD,32T,32,5.365562058420331e-05,0.0082160766004883,4.406334804752772e-07,153.65406309499718,554.6516739314649,1025.9896798241018,False
REDUCTION,2000000,AMD,64T,64,0.0001131185950872,0.0169242433033233,1.9144466253858844e-06,149.43662120293862,1280.1588131926856,2219.4188935923053,False
REDUCTION,2000000,INTEL,1T,1,0.0002980777248362,0.0155824008338296,4.6447665880336335e-06,52.27681782336792,3536.8432496175624,2035.5232404639257,False
REDUCTION,2000000,INTEL,2T,2,0.000165029646902,0.0115836089166666,1.930207643407161e-06,69.47556784924919,1913.5250215430353,1487.5003033089856,False
REDUCTION,2000000,INTEL,4T,4,7.990370636632319e-05,0.0074874711409923,5.936616095815927e-07,95.19815493793688,874.904298123839,926.1363960794936,False
REDUCTION,2000000,INTEL,8T,8,3.272717167424069e-05,0.0046300725635073,1.5152917965009505e-07,141.49432410153554,299.30388440781115,534.5381350310314,False
REDUCTION,2000000,INTEL,10T,10,2.5915628231644263e-05,0.0041927107834197,1.094280801741649e-07,159.9974750156797,216.19631304434682,474.598960328246,False
REDUCTION,2000000,INTEL,16T,16,3.676314923189466e-05,0.0050328793840729,1.84975213561672e-07,140.4383143138071,348.5468050058794,589.7416518644393,False
REDUCTION,2000000,INTEL,20T,20,2.721409771343971e-05,0.0038754635983361,1.0546724504999729e-07,137.19861124127954,232.03892581354052,431.1211455843876,False
REDUCTION,4000000,3090,gpu_resident,-1,2.284362476016446e-05,0.0072513939033864,1.6571425615141264e-07,317.3075097363793,85.95308170227729,611.3457286913768,False
REDUCTION,4000000,5060ti,gpu_resident,-1,1.228461746965751e-05,0.0010193909390201,1.2522827737896893e-08,82.98100744883345,0.0,0.0,True
REDUCTION,4000000,AMD,1T,1,0.0006217565789473,0.0425067077205882,2.6242193397576176e-05,68.66345946548907,4961.2612112913785,4069.8141599579267,False
REDUCTION,4000000,AMD,2T,2,0.000187820745964,0.0152098996636771,2.883822839073249e-06,80.9661319648368,1428.910008210751,1392.0575690321295,False
REDUCTION,4000000,AMD,4T,4,0.0001015551563606,0.0099618066227211,1.0125033938255289e-06,98.58231378479152,726.6855407702925,877.2312310620487,False
REDUCTION,4000000,AMD,8T,8,5.3366081362163206e-05,0.0066954178638804,3.573082144775224e-07,125.66774069694142,334.4138634676675,556.8057069760144,False
REDUCTION,4000000,AMD,10T,10,5.630532660499019e-05,0.0074426047378749,4.1905829055789363e-07,132.10082838634102,358.3400886845845,630.1030893044017,False
REDUCTION,4000000,AMD,16T,16,5.096557136347527e-05,0.0076525984760265,3.900190537459507e-07,149.94603569588102,314.8730840773682,650.7030112885484,False
REDUCTION,4000000,AMD,20T,20,5.040276333382856e-05,0.0079647874263358,4.014472956538568e-07,158.0091904529931,310.2916794790011,681.3280579079928,False
REDUCTION,4000000,AMD,32T,32,6.170787612777371e-05,0.0104366040599853,6.44020670528193e-07,170.27212030840664,402.3182551690321,923.8078111639478,False
REDUCTION,4000000,AMD,64T,64,1.6054006703229737e-05,0.003917191179159,6.288661344805098e-08,244.05461645607005,30.683814476783343,284.26780435427844,False
REDUCTION,4000000,INTEL,1T,1,0.0006711426657736,0.0346551537414965,2.320131010433872e-05,50.76754591162816,5363.276878024849,3299.5940531715064,False
REDUCTION,4000000,INTEL,2T,2,0.0003774283829626,0.0257200961610839,9.64345274290556e-06,67.98557430586719,2972.365776914359,2423.0846357931737,False
REDUCTION,4000000,INTEL,4T,4,0.0001881552789217,0.0174609873167981,3.2803478849450904e-06,92.88846258157358,1431.633194004092,1612.8842967333665,False
REDUCTION,4000000,INTEL,8T,8,0.0001167009400023,0.0165989606628921,1.8776834713631613e-06,140.31848110967798,849.9761819246421,1528.3213855959937,False
REDUCTION,4000000,INTEL,10T,10,0.000109699770316,0.0177628872908235,1.9485846559523333e-06,164.21567573409732,792.9848290917795,1642.500017500475,False
REDUCTION,4000000,INTEL,16T,16,0.0001161608529377,0.0153404463244541,1.773224080014702e-06,133.7663748463258,845.5797319258206,1404.8639081685642,False
REDUCTION,4000000,INTEL,20T,20,0.0001202804688434,0.0161959582458595,1.8952312376107148e-06,139.73370944439318,879.1144831370427,1488.787738434092,False
REDUCTION,8000000,3090,gpu_resident,-1,4.117687697628459e-05,0.0138155489687538,5.687821407749438e-07,335.56514479766827,100.78018924600234,659.1535704484928,False
REDUCTION,8000000,5060ti,gpu_resident,-1,2.0508436181337272e-05,0.0018198622132004,3.7322528058247615e-08,88.74547345929597,0.0,0.0,True
REDUCTION,8000000,AMD,1T,1,0.0016982568259385,0.1203413565436241,0.0002057021439586,71.25624768924054,8180.771926842077,6512.663072551653,False
REDUCTION,8000000,AMD,2T,2,0.0006623097432521,0.0517301468531468,3.3159201447470154e-05,77.59128176582664,3129.450248648424,2742.5309607464424,False
REDUCTION,8000000,AMD,4T,4,0.0001917896405919,0.0189955264932562,3.6383069304532527e-06,98.82624811037816,835.1743784659166,943.7892690705834,False
REDUCTION,8000000,AMD,8T,8,0.0001076157060675,0.0138663881336284,1.4932005960024735e-06,129.1548471371305,424.7387227185589,661.9471426489505,False
REDUCTION,8000000,AMD,10T,10,9.19757388822392e-05,0.0130663240953871,1.2017848131480344e-06,141.81873448115908,348.4775829272509,617.9842518082032,False
REDUCTION,8000000,AMD,16T,16,7.30378000716589e-05,0.0123170325229489,8.994104124827375e-07,168.87293369495274,256.13539436089957,576.8112681062943,False
REDUCTION,8000000,AMD,20T,20,6.938635129632144e-05,0.0124817435523279,8.660626429124188e-07,180.1485955487489,238.33077609039339,585.8620098703831,False
REDUCTION,8000000,AMD,32T,32,7.395813902652288e-05,0.0146010832483241,1.079868944817388e-06,197.450057657297,260.62300593072507,702.3180624563171,False
REDUCTION,8000000,AMD,64T,64,0.0001208306989813,0.0219441660227139,2.6515289190862147e-06,181.88517819165023,489.1755856609693,1105.8146964941377,False
REDUCTION,8000000,INTEL,1T,1,0.0016458710217755,0.0833924401349072,0.0001355784588377,51.06867490938707,7925.336535767885,4482.3491212696645,False
REDUCTION,8000000,INTEL,2T,2,0.0008833936170212,0.0596880574057843,5.228336415976434e-05,67.56508712408774,4207.464543908474,3179.8118985512206,False
REDUCTION,8000000,INTEL,4T,4,0.0005387305825242,0.0468074038668098,2.521029929644836e-05,86.87843407128013,2526.8730475629636,2472.0300980641027,False
REDUCTION,8000000,INTEL,8T,8,0.0004597083906464,0.0562434727189362,2.5855596327986864e-05,122.40243205015474,2141.557506294584,2990.534674052423,False
REDUCTION,8000000,INTEL,10T,10,0.0004302998285469,0.0610045733730327,2.6286141079033644e-05,142.60863770972884,1998.1601168521759,3252.153417469468,False
REDUCTION,8000000,INTEL,16T,16,0.0004301337907375,0.0521647459262435,2.242530439553162e-05,121.38087668474046,1997.350509488982,2766.4118386472155,False
REDUCTION,8000000,INTEL,20T,20,0.0004587639396709,0.0572232738041002,2.6241380202022187e-05,125.07617194961722,2136.9523234949347,3044.373974525668,False
REDUCTION,16000000,3090,gpu_resident,-1,7.689482427341227e-05,0.0265895533861173,2.044118833047e-06,345.8734590417281,0.0,98.34207255217993,True
REDUCTION,16000000,5060ti,gpu_resident,-1,0.0001578432249814,0.0134059067972692,2.1161634512469065e-06,84.92620203214521,105.27158553631946,0.0,True
REDUCTION,16000000,AMD,1T,1,0.0034272525597269,0.2435658513513513,0.0008283728090203,71.55691068204548,4357.065338416973,1716.8547270593137,False
REDUCTION,16000000,AMD,2T,2,0.0020083173652694,0.1565199760479041,0.0003146442037465,77.99917477476532,2511.7718380218876,1067.5448622377965,False
REDUCTION,16000000,AMD,4T,4,0.0007320166795965,0.0674676875,5.071347908912104e-05,91.07190450312204,851.9713277368235,403.26836162804926,False
REDUCTION,16000000,AMD,8T,8,0.0002017037405491,0.0266837115996816,5.382204441389187e-06,134.04416245207392,162.31120553954187,99.04443618179639,False
REDUCTION,16000000,AMD,10T,10,0.0002047739726027,0.0285077625935666,5.798937127526214e-06,140.04294647859558,166.30397369085892,112.65075928600119,False
REDUCTION,16000000,AMD,16T,16,0.0001201863269185,0.022058575147232,2.6511354461730844e-06,183.02017174190183,56.29963141752901,64.54370062997424,True
REDUCTION,16000000,AMD,20T,20,0.0001255668597485,0.0235109382548681,2.9521946864046665e-06,186.98655309217585,63.29689408226782,75.3774557022678,False
REDUCTION,16000000,AMD,32T,32,9.750555344598444e-05,0.0223916994480921,2.1808245355421906e-06,230.04374871754032,26.803792540428084,67.02860751391555,True
REDUCTION,16000000,AMD,64T,64,0.000135100212089,0.028805914766702,3.891685194399097e-06,213.1507972438776,75.69480568500795,114.87479513560244,False
REDUCTION,16000000,INTEL,1T,1,0.003740904494382,0.190956257518797,0.0007131010178805,50.7020661831689,4764.962667813109,1324.41880587813,False
REDUCTION,16000000,INTEL,2T,2,0.0020394061224489,0.1362315616016427,0.0002784646501049,66.01030602922299,2552.20207175122,916.2054955461368,False
REDUCTION,16000000,INTEL,4T,4,0.0013606474184782,0.1151314966532797,0.0001545590251892,84.47551486110957,1669.491550744941,758.8117043804311,False
REDUCTION,16000000,INTEL,8T,8,0.0012906685971685,0.1515380431145431,0.0001955853935243,117.47838782755406,1578.4856579934615,1030.382639579529,False
REDUCTION,16000000,INTEL,10T,10,0.0013163149606299,0.175891656167979,0.0002315288184638,133.73105503472232,1611.8381803559682,1212.0459423439252,False
REDUCTION,16000000,INTEL,16T,16,0.0013282476821192,0.1672605079575596,0.0002221444704052,125.8802550454336,1627.3564178993315,1147.6627690088876,False
REDUCTION,16000000,INTEL,20T,20,0.0013473089812332,0.1849413270777479,0.0002493242124996,137.18191535158408,1652.1452112857685,1279.5510432417796,False
REDUCTION,32000000,3090,gpu_resident,-1,0.0001487715977242,0.0519617843866171,7.727762971647691e-06,349.1911209809008,0.0,101.95149686520098,True
REDUCTION,32000000,5060ti,gpu_resident,-1,0.0003079890601908,0.0257298337438423,7.924159228116046e-06,83.5439007821953,107.02141060672416,0.0,True
REDUCTION,32000000,AMD,1T,1,0.0068613027210884,0.4913248809523809,0.003371128742617,71.49237699183628,4511.970850651355,1809.5532674009814,False
REDUCTION,32000000,AMD,2T,2,0.004012402,0.3152640179282868,0.0012659859970931,78.55004880537976,2597.021515785819,1125.285872683636,False
REDUCTION,32000000,AMD,4T,4,0.00270875606469,0.2424830080645161,0.0006561130653815,89.53410843456933,1720.7481173332717,842.419645919972,False
REDUCTION,32000000,AMD,8T,8,0.0008772421465968,0.1029539803664921,9.031557073738633e-05,117.3056785856826,489.65700443916313,300.1346506606604,False
REDUCTION,32000000,AMD,10T,10,0.0011428409350057,0.1331309066059225,0.0001518408785801,116.6538785557734,668.1848904549333,417.41844868229504,False
REDUCTION,32000000,AMD,16T,16,0.0006795687669376,0.0938094071856287,6.425395364975012e-05,140.2248685698344,356.7866295268385,264.5939111755019,False
REDUCTION,32000000,AMD,20T,20,0.0014184262411347,0.168899593877551,0.0002301916479281,122.22535565565954,853.4254271868797,556.434843532451,False
REDUCTION,32000000,AMD,32T,32,0.0005241095461658,0.0899027944705268,4.7118912808985e-05,171.3972062534755,252.29140117014785,249.4107088509364,False
REDUCTION,32000000,AMD,64T,64,0.0006126756674757,0.1077998067354369,6.604631854538526e-05,175.91218522617993,311.8230071115508,318.96814339593504,False
REDUCTION,32000000,INTEL,1T,1,0.0078355507812499,0.4000200813953488,0.0031160556538167,51.279168154091465,5166.832447263101,1454.6936112289577,False
REDUCTION,32000000,INTEL,2T,2,0.0043583493449781,0.2855206731601731,0.0012528660928711,65.44448110237397,2829.5573964714818,1009.687205921042,False
REDUCTION,32000000,INTEL,4T,4,0.0030085677710843,0.2542132575301205,0.0007651708024782,84.32594036242953,1922.2729453115967,888.0097168951165,False
REDUCTION,32000000,INTEL,8T,8,0.0029181511627906,0.3305836584302325,0.0009648016692415,113.36403992222677,1861.4974951068348,1184.8262515856645,False
REDUCTION,32000000,INTEL,10T,10,0.0030050224550898,0.3998145194610778,0.0012017652358098,133.01304618613992,1919.8898856088488,1453.894686772945,False
REDUCTION,32000000,INTEL,16T,16,0.0030900679012345,0.3961130184615384,0.0012239386464607,128.09619284673548,1977.0549947060576,1439.5086591118636,False
REDUCTION,32000000,INTEL,20T,20,0.0030573799392097,0.4263591580547112,0.0013049169126214,139.23390565356056,1955.0830843919678,1557.0614575259278,False
REDUCTION,64000000,3090,gpu_resident,-1,0.0002925112850248,0.1034283625730994,3.0250734289870027e-05,353.62212430792965,0.0,102.5820467986057,True
REDUCTION,64000000,5060ti,gpu_resident,-1,0.0006085138339416,0.0510550486618004,3.106664062597086e-05,83.90311594541261,108.03089148851414,0.0,True
REDUCTION,64000000,AMD,1T,1,0.0136037702702702,0.9701356013513514,0.0131975018517942,71.14238321876647,4550.682201583037,1800.1756472268546,False
REDUCTION,64000000,AMD,2T,2,0.007964968503937,0.6273462440944881,0.0049963760810825,78.76239569306418,2622.9610998637904,1128.7643642260814,False
REDUCTION,64000000,AMD,4T,4,0.0053949705882352,0.4779265810810811,0.0025911797114211,88.54279083357471,1744.3632312434709,836.1005299338158,False
REDUCTION,64000000,AMD,8T,8,0.0046495347222222,0.5710911139534883,0.0026485051442155,122.33517020284684,1489.523194576236,1018.5791198369401,False
REDUCTION,64000000,AMD,10T,10,0.0044621311111111,0.5168047666666666,0.0023010112070113,116.05828103805273,1425.4560557322725,912.2500716630248,False
REDUCTION,64000000,AMD,16T,16,0.0044675977777777,0.5317222444444444,0.0023755211176749,119.00937355068946,1427.3249294976513,941.4684901520449,False
REDUCTION,64000000,AMD,20T,20,0.0049268431372549,0.5909260461165049,0.00289563735392,121.10806116201306,1584.3258327066553,1057.429209461587,False
REDUCTION,64000000,AMD,32T,32,0.0045240788288288,0.6513359774774774,0.0029498448970244,143.89789889520347,1446.63394557418,1175.7523389940663,False
REDUCTION,64000000,AMD,64T,64,0.0047706682464454,0.7522755047169811,0.0035898124501881,157.78687863473658,1530.934767539286,1373.4595783077507,False
REDUCTION,64000000,INTEL,1T,1,0.0159650079365079,0.8184992142857143,0.0130521067762499,51.197303902636,5357.911798224925,1503.1699816949128,False
REDUCTION,64000000,INTEL,2T,2,0.0089063539823008,0.5904534026548673,0.0052936683129381,66.30607397198179,2944.7898724815664,1056.5034568200247,False
REDUCTION,64000000,INTEL,4T,4,0.0062644937499999,0.514445896875,0.0032227431056865,82.11587562347637,2041.6246383344755,907.6298238060648,False
REDUCTION,64000000,INTEL,8T,8,0.0061814104938271,0.7037822239263803,0.0043381416932175,114.16910646579646,2013.22120215055,1278.477236577297,False
REDUCTION,64000000,INTEL,10T,10,0.0063854363057324,0.8490889840764332,0.0054211546405083,132.95354109737613,2082.9709254434483,1563.0852507868142,False
REDUCTION,64000000,INTEL,16T,16,0.0063741582278481,0.7963707721518987,0.005074028491713,124.53456038406546,2079.115321074768,1459.8276625436783,False
REDUCTION,64000000,INTEL,20T,20,0.0064496666666666,0.8908645128205128,0.0057538540401695,137.8673336508591,2104.929176021287,1644.9097320850492,False
REDUCTION,128000000,3090,gpu_resident,-1,0.0005799773257971,0.2053828985507246,0.0001191174242659,354.11402534202864,0.0,101.75711845102518,True
REDUCTION,128000000,5060ti,gpu_resident,-1,0.0012090710458937,0.1017971014492753,0.0001230780165792,84.19651844569648,108.46867491448849,0.0,True
REDUCTION,128000000,AMD,1T,1,0.0273416621621621,1.890911148648649,0.0517006538050172,69.24292859483569,4614.263979990028,1757.529459805764,False
REDUCTION,128000000,AMD,2T,2,0.0157657187499999,1.299575109375,0.0204887356689066,82.40562431374023,2618.333639738771,1176.632724186718,False
REDUCTION,128000000,AMD,4T,4,0.0105542315789473,0.9306546354166668,0.0098235166655256,88.49211222470103,1719.7662407650064,814.2250831968971,False
REDUCTION,128000000,AMD,8T,8,0.0093861308411214,0.9976757009345796,0.0093643146659794,106.27458006687336,1518.3616882300423,880.0629750069197,False
REDUCTION,128000000,AMD,10T,10,0.0094678679245283,1.091855141509434,0.0103280225918609,115.24642555531676,1532.4548397674,972.5797944782316,False
REDUCTION,128000000,AMD,16T,16,0.0091114272727272,1.1677849045454545,0.0106391362215404,128.10838581175148,1470.9971523808767,1047.1691118114522,False
REDUCTION,128000000,AMD,20T,20,0.0103709793814432,1.248094412371134,0.0129439614167954,120.34600752408684,1688.1697990847658,1126.060854977339,False
REDUCTION,128000000,AMD,32T,32,0.0093036851851851,1.340121226851852,0.0124697076450152,143.90388519014076,1504.1463642390588,1216.4630502958123,False
REDUCTION,128000000,AMD,64T,64,0.0096810673076923,1.5283930528846152,0.0148140598857369,157.74429379356255,1569.2147911794639,1401.411170971505,False
REDUCTION,128000000,INTEL,1T,1,0.032047140625,1.633364296875,0.0523446553138073,51.13037184513311,5425.585087478301,1504.5292779666156,False
REDUCTION,128000000,INTEL,2T,2,0.0179957857142857,1.1676164464285714,0.0210121753664043,64.88821332496377,3002.8429757237386,1047.0036276134892,False
REDUCTION,128000000,INTEL,4T,4,0.0128203333333333,1.0599021153846155,0.0135882984199358,82.70628021313388,2110.4887144878458,941.1908593613115,False
REDUCTION,128000000,INTEL,8T,8,0.012714582278481,1.4511283797468355,0.0184449713824727,114.10060489044564,2092.2550611795964,1325.5105097171372,False
REDUCTION,128000000,INTEL,10T,10,0.0129985897435897,1.7107715384615385,0.0222358517695116,131.62409531462478,2141.2237798649985,1580.569990800772,False
REDUCTION,128000000,INTEL,16T,16,0.0130010448717948,1.5986850576923075,0.0207845761709255,122.95629230165476,2141.647094380221,1470.4622576988793,False
REDUCTION,128000000,INTEL,20T,20,0.013108487012987,1.7878162142857144,0.02343676137378,136.3318624695277,2160.1723256975893,1656.2545385209905,False
REDUCTION,256000000,3090,gpu_resident,-1,0.0011548805571593,0.4099105080831409,0.0004734121106324,354.9296864898964,0.0,102.41172687275481,True
